대분류,중분류,소분류,event_url,시술명,대표이미지,시술_해시태그,평점,후기_갯수,원가,VAT_정보,시술_정보,병원명,병원_정보,병원_주소,마취정보,영업시간,병원_연락처(안심번호)
리프팅,레이저리프팅,슈링크유니버스,https://www.yeoshin.co.kr/event/mobile/10398,반하는 마취포함 슈링크유니버스,https://d3gurpvil0se70.cloudfront.net/upfiles/images/product/1Vil6OydIA5ojMCUwxQSVVkKB5w5.jpg?q=90&f=webp&w=1024,"#리프팅레이저
#타이트닝",,,"165,000원",VAT 포함,"슈링크유니버스
시술시간
30~40분
마취여부
크림마취
회복시간
약 3일
시술효과
1~2개월",반하다의원,수술실 CCTV / 수술실 CCTV / 응급처치 시스템 / 응급처치 시스템 / 기본 입원실 / 기본 입원실 / 사후관리 / 사후관리,"서울 강남구 논현로 822 3층(신사동, 로뎀빌딩)",,화요일 10:00 ~ 19:00 (점심 13:00 ~ 14:00) / 수요일 10:00 ~ 19:00 (점심 13:00 ~ 14:00) / 목요일 10:00 ~ 19:00 (점심 13:00 ~ 14:00) / 금요일 10:00 ~ 19:00 (점심 13:00 ~ 14:00) / 토요일 10:00 ~ 16:00 (점심 13:00 ~ 14:00) / 일요일 휴진 / 공휴일 진료시간 : 10시~7시 (유동적/ 점심시간 동일),0508-0353-3640
리프팅,레이저리프팅,슈링크유니버스,https://www.yeoshin.co.kr/event/mobile/9811,신사역 슈링크 유니버스 리프팅,https://d3gurpvil0se70.cloudfront.net/upfiles/images/product/HSxlcnEK8QNsmEOJFxajq84Khhb3.png?q=90&f=webp&w=1024,"#리프팅레이저
#타이트닝",9.4,후기 87,"55,000원",VAT 포함,"슈링크유니버스
시술시간
30~40분
마취여부
크림마취
회복시간
3일
시술효과
1~2달 후",신사에그의원,여의사 진료 / 여의사 진료 / 영어 응대 / 영어 응대 / 중국어 응대 / 중국어 응대 / 일본어 응대 / 일본어 응대,서울특별시 서초구 강남대로 613 (잠원동) 성락빌딩 5~7층,"크림마취
수면마취
국소마취",화요일 11:00 ~ 20:30 (점심 14:00 ~ 15:00) / 수요일 11:00 ~ 20:30 (점심 14:00 ~ 15:00) / 목요일 11:00 ~ 20:30 (점심 14:00 ~ 15:00) / 금요일 11:00 ~ 20:30 (점심 14:00 ~ 15:00) / 토요일 11:00 ~ 17:00 / 일요일 11:00 ~ 17:00,0508-0353-5368
리프팅,레이저리프팅,슈링크유니버스,https://www.yeoshin.co.kr/event/mobile/8651,"더 강력해진, 슈링크 유니버스",https://d3gurpvil0se70.cloudfront.net/upfiles/images/product/WvvjAMc3nQhXbgVQoxWQZJUhU12A.jpg?q=90&f=webp&w=1024,"#리프팅레이저
#타이트닝",8.9,후기 37,"53,900원",VAT 포함,"슈링크유니버스
시술시간
30분
마취여부
냉각마취
회복시간
3일
시술효과
1~2달 후",유앤아이의원(수원점),전문의 1명 / 전문의 1명 / 영어 응대 / 영어 응대 / 중국어 응대 / 중국어 응대,경기도 수원시 팔달구 효원로 265번길 54 유앤아이의원(수원점),,화요일 10:00 ~ 20:30 / 수요일 10:00 ~ 20:30 / 목요일 10:00 ~ 20:30 / 금요일 10:00 ~ 20:30 / 토요일 휴진 / 일요일 휴진,0508-0354-0319
리프팅,레이저리프팅,슈링크유니버스,https://www.yeoshin.co.kr/event/mobile/3722,뉴엘라인의 특별한 슈링크유니버스,https://d3gurpvil0se70.cloudfront.net/upfiles/images/product/wpe83eE15sgdpbjSsVkSTNZAaV01.jpg?q=90&f=webp&w=1024,"#리프팅레이저
#타이트닝",9.8,후기 12,"53,900원",VAT 포함,"슈링크유니버스
시술시간
30~40분
마취여부
크림마취
회복시간
3일
시술효과
1~2달 후",뉴엘라인의원,전문의 1명 / 전문의 1명 / 여의사 진료 / 여의사 진료 / 마취과의 진료 / 마취과의 진료 / 수술실 CCTV / 수술실 CCTV,서울특별시 성동구 상원길 26 (성수동1가) 뉴엘라인의원,"크림마취
수면마취",화요일 11:00 ~ 20:00 (점심 14:00 ~ 15:00) / 수요일 11:00 ~ 20:00 (점심 14:00 ~ 15:00) / 목요일 11:00 ~ 20:00 (점심 14:00 ~ 15:00) / 금요일 11:00 ~ 21:00 (점심 14:00 ~ 15:00) / 토요일 11:00 ~ 16:00 / 일요일 휴진,0508-0353-1719
리프팅,레이저리프팅,슈링크유니버스,https://www.yeoshin.co.kr/event/mobile/650,슈링크유니버스&파워윤곽주사,https://d3gurpvil0se70.cloudfront.net/upfiles/images/product/ZXNUAgg19lNdLdAIpMZCzlq27Q18.jpg?q=90&f=webp&w=1024,"#리프팅레이저
#타이트닝",9.2,후기 25,"79,000원",VAT 포함,"슈링크유니버스
시술시간
30~40분
마취여부
크림마취
회복시간
약 3일
시술효과
1~2개월",제이필의원(강남점),영어 응대 / 영어 응대 / 중국어 응대 / 중국어 응대 / 일본어 응대 / 일본어 응대,서울특별시 강남구 강남대로 438 (역삼동) 스타플렉스 B1,,화요일 10:00 ~ 20:00 / 수요일 10:00 ~ 20:00 / 목요일 10:00 ~ 20:00 / 금요일 10:00 ~ 20:00 / 토요일 10:00 ~ 17:00 / 일요일 휴진,0508-0353-4730
리프팅,레이저리프팅,슈링크유니버스,https://www.yeoshin.co.kr/event/mobile/26637,슈링크유니버스&파워윤곽주사,https://d3gurpvil0se70.cloudfront.net/upfiles/images/product/JMxjwhBTlRVvALLslrFidlk9q4N7.jpg?q=90&f=webp&w=1024,"#리프팅레이저
#타이트닝",10,후기 1,"79,000원",VAT 포함,"슈링크유니버스
시술시간
30~40분
마취여부
크림마취
회복시간
약 3일
시술효과
1~2개월",제이필의원(홍대점),전문의 1명 / 전문의 1명 / 여의사 진료 / 여의사 진료 / 수술실 CCTV / 수술실 CCTV / 분야별 협진 / 분야별 협진 / 사후관리 / 사후관리,서울특별시 마포구 양화로 166 (동교동) 제이필의원,"크림마취
수면마취
비수면 무통마취",화요일 10:00 ~ 20:00 / 수요일 10:00 ~ 20:00 / 목요일 10:00 ~ 20:00 / 금요일 10:00 ~ 20:00 / 토요일 10:00 ~ 17:00 / 일요일 휴진,050803543270
리프팅,레이저리프팅,슈링크유니버스,https://www.yeoshin.co.kr/event/mobile/9054,슈링크유니버스로 강력한 리프팅,https://d3gurpvil0se70.cloudfront.net/upfiles/images/product/fdnJpWmTDF5686BeNFsz2imSBCqA.jpg?q=90&f=webp&w=1024,"#리프팅레이저
#타이트닝",9.9,후기 10,"55,000원",VAT 포함,"슈링크유니버스
시술시간
30분
마취여부
냉각마취
회복시간
3일
시술효과
1~2달 후",제이필의원(강남점),영어 응대 / 영어 응대 / 중국어 응대 / 중국어 응대 / 일본어 응대 / 일본어 응대,서울특별시 강남구 강남대로 438 (역삼동) 스타플렉스 B1,,화요일 10:00 ~ 20:00 / 수요일 10:00 ~ 20:00 / 목요일 10:00 ~ 20:00 / 금요일 10:00 ~ 20:00 / 토요일 10:00 ~ 17:00 / 일요일 휴진,0508-0353-4730
리프팅,레이저리프팅,슈링크유니버스,https://www.yeoshin.co.kr/event/mobile/27046,완벽V라인 슈링크 유니버스,https://d3gurpvil0se70.cloudfront.net/upfiles/images/product/US82hB6t7703ZDeZe2Nm6f0T8YR9.jpg?q=90&f=webp&w=1024,"#리프팅레이저
#타이트닝",,,"75,900원",VAT 포함,"슈링크유니버스
시술시간
30~40분
마취여부
크림마취
회복시간
약 3일
시술효과
1~2개월",샤인빔의원(송도점),여의사 진료 / 여의사 진료 / 영어 응대 / 영어 응대 / 일본어 응대 / 일본어 응대,"인천광역시 연수구 인천타워대로197번길 16 (송도동) 리치센트럴 3층 323, 324, 325호","크림마취
수면마취
비수면 무통마취",화요일 10:00 ~ 20:00 / 수요일 10:00 ~ 20:00 / 목요일 10:00 ~ 20:00 / 금요일 10:00 ~ 20:00 / 토요일 10:00 ~ 16:00 / 일요일 휴진,"인천광역시 연수구 인천타워대로 197번길 16, 3층 323,324, 325호(송 도동, 리치센트럴)"
리프팅,레이저리프팅,슈링크유니버스,https://www.yeoshin.co.kr/event/mobile/15878,1인 대표원장 1:1 리프팅 슈링크유니버스,https://d3gurpvil0se70.cloudfront.net/upfiles/images/product/844ez73Tt4rQfG6lWROe7bBiHWR1.jpg?q=90&f=webp&w=1024,"#리프팅레이저
#타이트닝",9.7,후기 3,"110,000원",VAT 포함,"슈링크유니버스
시술시간
30~40분
마취여부
크림마취
회복시간
3일
시술효과
1~2달 후",송도비앤미의원,전문의 1명 / 전문의 1명 / 분야별 협진 / 분야별 협진 / 기본 입원실 / 기본 입원실 / 전담회복실 / 전담회복실 / 사후관리 / 사후관리,인천광역시 연수구 센트럴로 160 송도비앤미의원,"크림마취
수면마취
비수면 무통마취
국소마취",화요일 10:00 ~ 21:00 (점심 13:00 ~ 14:00) / 수요일 10:00 ~ 19:00 (점심 13:00 ~ 14:00) / 목요일 10:00 ~ 21:00 (점심 13:00 ~ 14:00) / 금요일 10:00 ~ 19:00 (점심 13:00 ~ 14:00) / 토요일 09:00 ~ 16:00 (점심 12:00 ~ 13:00) / 일요일 휴진,0508-0354-1703
리프팅,레이저리프팅,슈링크유니버스,https://www.yeoshin.co.kr/event/mobile/26672,슈링크유니버스로 강력한 리프팅,https://d3gurpvil0se70.cloudfront.net/upfiles/images/product/pRsd3iY830xC1IDTsU32SVGthAG9.jpg?q=90&f=webp&w=1024,"#리프팅레이저
#타이트닝",,,"55,000원",VAT 포함,"슈링크유니버스
시술시간
30분
마취여부
냉각마취
회복시간
3일
시술효과
1~2달 후",제이필의원(홍대점),전문의 1명 / 전문의 1명 / 여의사 진료 / 여의사 진료 / 수술실 CCTV / 수술실 CCTV / 분야별 협진 / 분야별 협진 / 사후관리 / 사후관리,서울특별시 마포구 양화로 166 (동교동) 제이필의원,"크림마취
수면마취
비수면 무통마취",화요일 10:00 ~ 20:00 / 수요일 10:00 ~ 20:00 / 목요일 10:00 ~ 20:00 / 금요일 10:00 ~ 20:00 / 토요일 10:00 ~ 17:00 / 일요일 휴진,050803543270
리프팅,레이저리프팅,슈링크유니버스,https://www.yeoshin.co.kr/event/mobile/21732,피부속 탄력 UP 슈링크로 디텔일하게 당기자,https://d3gurpvil0se70.cloudfront.net/upfiles/images/product/wao9AqEwBA2jJ0E1niRtOCiCj0r.jpg?q=90&f=webp&w=1024,"#리프팅레이저
#타이트닝",,,"165,000원",VAT 포함,"슈링크유니버스
시술시간
30~40분
마취여부
크림마취
회복시간
약 3일
시술효과
1~2개월",고든몸한의원(하단점),기본 입원실 / 기본 입원실 / 사후관리 / 사후관리,부산광역시 사하구 낙동대로 450 (당리동) 3층,"크림마취
비수면 무통마취
국소마취",화요일 09:30 ~ 20:00 (점심 13:00 ~ 14:00) / 수요일 09:30 ~ 20:00 (점심 13:00 ~ 14:00) / 목요일 09:30 ~ 20:00 (점심 13:00 ~ 14:00) / 금요일 09:30 ~ 20:00 (점심 13:00 ~ 14:00) / 토요일 09:30 ~ 15:00 / 일요일 휴진 / 공휴일 - 오전9:30분 ~ 오후 3시 까지,0508-0353-0935
리프팅,레이저리프팅,슈링크유니버스,https://www.yeoshin.co.kr/event/mobile/21250,[플래티넘] 슈링크 유니버스 이벤트,https://d3gurpvil0se70.cloudfront.net/upfiles/images/product/r061lRuPRlEmmqkYC2CJi7kioVi1.jpg?q=90&f=webp&w=1024,"#리프팅레이저
#타이트닝",9,후기 65,"90,000원",VAT 포함,"슈링크유니버스
시술시간
30~40분
마취여부
크림마취
회복시간
약 3일
시술효과
1~2개월",플래티넘의원,,"서울특별시 서초구 강남대로 589 (잠원동) 5층 (잠원동, 멀버리힐스 메디컬타워)","크림마취
비수면 무통마취","화요일 10:00 ~ 19:00 (점심 13:00 ~ 14:00) / 수요일 10:00 ~ 19:00 (점심 13:00 ~ 14:00) / 목요일 10:00 ~ 19:00 (점심 13:00 ~ 14:00) / 금요일 10:00 ~ 19:00 (점심 13:00 ~ 14:00) / 토요일 10:00 ~ 16:00 (점심 13:00 ~ 14:00) / 일요일 휴진 / 매주 수요일, 일요일 휴진입니다.",0508-0353-4211
리프팅,레이저리프팅,슈링크유니버스,https://www.yeoshin.co.kr/event/mobile/16759,슈링크 유니버스 300샷,https://d3gurpvil0se70.cloudfront.net/upfiles/images/product/C6VQ2XKcigfit72exw5V6ZFgvJi8.jpg?q=90&f=webp&w=1024,"#리프팅레이저
#타이트닝",9.2,후기 26,"75,900원",VAT 포함,"슈링크유니버스
시술시간
30~40분
마취여부
크림마취
회복시간
3일
시술효과
1~2달 후",유앤아이의원(대전점),,대전광역시 서구 대덕대로 189 (둔산동) 5~6층,,화요일 10:30 ~ 20:30 / 수요일 10:30 ~ 20:30 / 목요일 10:30 ~ 20:30 / 금요일 10:30 ~ 20:30 / 토요일 10:30 ~ 17:00 / 일요일 휴진,0508-0354-1943
리프팅,레이저리프팅,슈링크유니버스,https://www.yeoshin.co.kr/event/mobile/18624,더 강력해진 슈링크 유니버스,https://d3gurpvil0se70.cloudfront.net/upfiles/images/product/KFRt9EQw9nFJdZysKsnAjx3Ma1G.png?q=90&f=webp&w=1024,"#리프팅레이저
#타이트닝",9.7,후기 6,"33,000원",VAT 포함,"슈링크유니버스
시술시간
30~40분
마취여부
마취없음
회복시간
약 3일
시술효과
1~2개월",리엔장의원(목동점),전문의 1명 / 전문의 1명 / 중국어 응대 / 중국어 응대,서울시 양천구 오목로 325 리엔장의원(목동점),,화요일 10:00 ~ 20:00 (점심 13:00 ~ 14:00) / 수요일 10:00 ~ 20:00 (점심 13:00 ~ 14:00) / 목요일 10:00 ~ 20:00 (점심 13:00 ~ 14:00) / 금요일 10:00 ~ 20:00 (점심 13:00 ~ 14:00) / 토요일 09:00 ~ 16:00 / 일요일 휴진,0508-0353-1953
리프팅,레이저리프팅,슈링크유니버스,https://www.yeoshin.co.kr/event/mobile/568,슈링크 유니버스,https://d3gurpvil0se70.cloudfront.net/upfiles/images/product/35812278.jpg?q=90&f=webp&w=1024,"#리프팅레이저
#타이트닝",9.4,후기 30,"42,900원",VAT 포함,"슈링크유니버스
시술시간
20분
마취여부
크림마취
회복시간
3일
시술효과
1~2달 후",다이아의원,영어 응대 / 영어 응대 / 중국어 응대 / 중국어 응대 / 일본어 응대 / 일본어 응대,서울시 서초구 강남대로 411 다이아의원,"크림마취
국소마취",화요일 10:00 ~ 20:00 / 수요일 10:00 ~ 20:00 / 목요일 10:00 ~ 20:00 / 금요일 10:00 ~ 20:00 / 토요일 10:00 ~ 16:00 / 일요일 휴진,0508-0353-7788
리프팅,레이저리프팅,슈링크유니버스,https://www.yeoshin.co.kr/event/mobile/27802,슈링크 유니버스,https://d3gurpvil0se70.cloudfront.net/upfiles/images/product/0z33xERfA3q9bdvqVcKgdOShwtS1.jpg?q=90&f=webp&w=1024,"#리프팅레이저
#타이트닝",,,"130,000원",VAT 포함,"슈링크유니버스
시술시간
30~40분
마취여부
크림마취
회복시간
약 3일
시술효과
1~2개월",위례우주한의원,사후관리 / 사후관리 / 영어 응대 / 영어 응대,경기도 성남시 수정구 위례광장로 19 (창곡동) 아이페리온 409호,"크림마취
국소마취",화요일 10:00 ~ 20:00 (점심 13:00 ~ 14:00) / 수요일 10:00 ~ 20:00 (점심 13:00 ~ 14:00) / 목요일 10:00 ~ 20:00 (점심 13:00 ~ 14:00) / 금요일 10:00 ~ 20:00 (점심 13:00 ~ 14:00) / 토요일 10:00 ~ 15:00 / 일요일 휴진,050803543354
리프팅,레이저리프팅,슈링크유니버스,https://www.yeoshin.co.kr/event/mobile/27357,대구 메이린 슈링크유니버스 300샷,https://d3gurpvil0se70.cloudfront.net/upfiles/images/product/HiiSz7DyH2I0hBebOSFGhFR1uJQ1.jpg?q=90&f=webp&w=1024,"#리프팅레이저
#타이트닝",,,"220,000원",VAT 포함,"슈링크유니버스
시술시간
30~40분
마취여부
크림마취
회복시간
약 3일
시술효과
1~2개월",메이린의원(대구점),여의사 진료 / 여의사 진료 / 수술실 CCTV / 수술실 CCTV / 기본 입원실 / 기본 입원실 / 사후관리 / 사후관리,대구광역시 중구 달구벌대로 2077 (계산동2가) 더현대 대구 6층,"크림마취
수면마취
국소마취",화요일 10:30 ~ 20:00 (점심 13:00 ~ 14:00) / 수요일 10:30 ~ 20:00 (점심 13:00 ~ 14:00) / 목요일 10:30 ~ 20:00 (점심 13:00 ~ 14:00) / 금요일 10:30 ~ 20:30 (점심 13:00 ~ 14:00) / 토요일 10:30 ~ 16:00 (점심 13:00 ~ 14:00) / 일요일 휴진 / 일요일 및 백화점 휴점일 휴진,0508-0353-1086
리프팅,레이저리프팅,슈링크유니버스,https://www.yeoshin.co.kr/event/mobile/25501,슈링크,https://d3gurpvil0se70.cloudfront.net/upfiles/images/product/mrdRrwPFK83TiuueX29LLnAgxse1.jpg?q=90&f=webp&w=1024,"#리프팅레이저
#타이트닝",7.5,후기 2,"31,900원",VAT 포함,"슈링크유니버스
시술시간
30~40분
마취여부
크림마취
회복시간
약 3일
시술효과
1~2개월",예쁨주의쁨의원(천안점),,"충청남도 천안시 동남구 만남로 38 (신부동) 2층(신부동, 도솔빌딩)",,"화요일 10:00 ~ 20:00 (점심 13:00 ~ 14:00) / 수요일 10:00 ~ 20:00 (점심 13:00 ~ 14:00) / 목요일 10:00 ~ 20:00 (점심 13:00 ~ 14:00) / 금요일 10:00 ~ 20:00 (점심 13:00 ~ 14:00) / 토요일 10:00 ~ 17:00 / 일요일 휴진 / 10월 6,7,8일 휴진",050803531349
리프팅,레이저리프팅,슈링크유니버스,https://www.yeoshin.co.kr/event/mobile/11319,슈링크 유니버스,https://d3gurpvil0se70.cloudfront.net/upfiles/images/product/oMlM8vtCXgs4SvdsPSDDKTVpzMsA.png?q=90&f=webp&w=1024,"#리프팅레이저
#타이트닝",9.6,후기 115,"77,000원",VAT 포함,"슈링크유니버스
시술시간
30~40분
마취여부
크림마취
회복시간
약 3일
시술효과
1~2개월",지우의원,전문의 1명 / 전문의 1명 / 여의사 진료 / 여의사 진료 / 중국어 응대 / 중국어 응대 / 일본어 응대 / 일본어 응대,"서울시 강남구 테헤란로 107, 메디타워 14층 지우의원",,화요일 10:00 ~ 19:00 (점심 13:30 ~ 14:30) / 수요일 10:00 ~ 19:00 (점심 13:00 ~ 14:30) / 목요일 10:00 ~ 19:00 (점심 13:30 ~ 14:30) / 금요일 10:00 ~ 20:00 (점심 13:30 ~ 14:30) / 토요일 09:30 ~ 16:30 / 일요일 휴진,0508-0353-6852
리프팅,레이저리프팅,슈링크유니버스,https://www.yeoshin.co.kr/event/mobile/23805,슈링크유니버스+리브이,https://d3gurpvil0se70.cloudfront.net/upfiles/images/product/uZj0YathQBgnhKeaBV3eWNed3gA2.jpg?q=90&f=webp&w=1024,"#리프팅레이저
#타이트닝",,,"165,000원",VAT 포함,"슈링크유니버스
시술시간
30~40분
마취여부
크림마취
회복시간
약 3일
시술효과
1~2개월",블랑여성의원,전문의 1명 / 전문의 1명,광주광역시 북구 우치로 62 4층 (중흥동),크림마취,"화요일 15:00 ~ 20:00 / 수요일 09:30 ~ 18:30 (점심 12:30 ~ 13:30) / 목요일 09:30 ~ 18:30 (점심 12:30 ~ 13:30) / 금요일 09:30 ~ 18:30 (점심 12:30 ~ 13:30) / 토요일 09:30 ~ 13:00 / 일요일 휴진 / 토요일, 공휴일: 9:30~1:00",0508-0354-8910
리프팅,레이저리프팅,슈링크유니버스,https://www.yeoshin.co.kr/event/mobile/19012,대표원장 슈링크 유니버스 300샷,https://d3gurpvil0se70.cloudfront.net/upfiles/images/product/Y0vg2jgvbdCtIfuBtlLSTgdDaFQ6.jpg?q=90&f=webp&w=1024,"#리프팅레이저
#타이트닝",9.5,후기 354,"98,000원",VAT 포함,"슈링크유니버스
시술시간
30~40분
마취여부
크림마취
회복시간
약 3일
시술효과
1~2개월",올핏의원,,서울특별시 강남구 강남대로 596 (논현동) 극동빌딩 6층 602호,"크림마취
수면마취
국소마취",화요일 11:00 ~ 20:00 (점심 14:00 ~ 15:00) / 수요일 11:00 ~ 20:00 (점심 14:00 ~ 15:00) / 목요일 휴진 / 금요일 11:00 ~ 20:00 (점심 14:00 ~ 15:00) / 토요일 11:00 ~ 17:00 / 일요일 휴진,0508-0353-5021
리프팅,레이저리프팅,슈링크유니버스,https://www.yeoshin.co.kr/event/mobile/25160,슈링크유니버스 300샷(대표원장 시술),https://d3gurpvil0se70.cloudfront.net/upfiles/images/product/j0eGmmKHhrf9RzGteWZPtuKJ3NE2.jpg?q=90&f=webp&w=1024,"#리프팅레이저
#타이트닝",8.7,후기 3,"99,000원",VAT 포함,"슈링크유니버스
시술시간
30~40분
마취여부
없음
회복시간
약 3일
시술효과
1~2개월",더리즈의원(강남),전문의 1명 / 전문의 1명 / 여의사 진료 / 여의사 진료 / 수술실 CCTV / 수술실 CCTV / 사후관리 / 사후관리 / 피부진단기 F-RAY 촬영 > / 피부진단기 F-RAY 촬영 > / 피부진단기 F-RAY 촬영 >,서울특별시 강남구 테헤란로 337 (역삼동) 11층,"크림마취
수면마취
국소마취",화요일 10:00 ~ 19:00 (점심 13:00 ~ 14:00) / 수요일 휴진 / 목요일 10:00 ~ 19:00 (점심 13:00 ~ 14:00) / 금요일 10:00 ~ 20:00 (점심 13:00 ~ 14:00) / 토요일 10:00 ~ 16:00 / 일요일 휴진,050803531297
리프팅,레이저리프팅,슈링크유니버스,https://www.yeoshin.co.kr/event/mobile/1718,WOOA 슈링크유니버스,https://d3gurpvil0se70.cloudfront.net/upfiles/images/product/5mhorKfH4eDary5gmpCIWG9imN73.jpg?q=90&f=webp&w=1024,"#리프팅레이저
#타이트닝",9.7,후기 49,"66,000원",VAT 포함,"슈링크유니버스
시술시간
30분
마취여부
냉각마취
회복시간
3일
시술효과
1~2달 후",우아성형외과의원,전문의 7명 / 전문의 7명 / 여의사 진료 / 여의사 진료 / 마취과의 진료 / 마취과의 진료 / 수술실 CCTV / 수술실 CCTV / 응급처치 시스템 / 응급처치 시스템 / 분야별 협진 / 분야별 협진 / 기본 입원실 / 기본 입원실 / 전담회복실 / 전담회복실 / 사후관리 / 사후관리 / 영어 응대 / 영어 응대 / 중국어 응대 / 중국어 응대 / 일본어 응대 / 일본어 응대,"서울특별시 강남구 강남대로 492 (논현동) 지하 1층, 3층, 4층, 5층, 6층, 10층,12층 각 전체(논현동, HM타워)","크림마취
수면마취
전신마취
국소마취",화요일 10:00 ~ 19:00 / 수요일 10:00 ~ 19:00 / 목요일 10:00 ~ 19:00 / 금요일 10:00 ~ 20:30 / 토요일 10:00 ~ 17:00 / 일요일 휴진,0508-0353-5445
